q,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250
0.0402425,19.9379,38.9489,857.833,1302.95,1514.63,1568.97,1520.2,1562.49,1536.05,1502.38,1517.3,1460.04,1449.44,1508.54,1538.22,1524.72,1443.04,1556.36,1517.7,1528.84,1535.7,1511.26,1461.5,1493.96,1478.46,1516.91,1488.96,1503.41,1511.67,1465.63,1523.17,1469.87,1506.05,1493.2,1507.95,1484.97,1518.25,1522.8,1499.94,1510.87,1480.64,1524.43,1521.39,1506.63,1536.2,1479.49,1467.98,1457.57,1485.19,1483.2,1503.16,1479.67,1511.98,1500.75,1484.17,1502.38,1493.92,1516.59,1477.87,1452.42,1488.37,1463.54,1522.95,1475.18,1538.16,1488.56,1510.37,1476.69,1517.7,1531.34,1501.68,1472.68,1527.04,1518.72,1521.94,1478.38,1473.58,1534.69,1438.49,1508.39,1501.43,1518.16,1493.2,1499.97,1507.9,1529.05,1525.16,1498.21,1448.04,1512.03,1461.62,1450.13,1476.22,1434.24,1441.12,1480.76,1511.1,1521.47,1500.03,1498.99,1484.7,1516.54,1493.06,1451.32,1502.7,1527.79,1490.39,1438.63,1513.22,1514.63,1497.04,1458.84,1505.44,1490.78,1567.97,1461.48,1508.9,1507.26,1520.52,1492.48,1523.43,1507.36,1499.48,1506.97,1486.54,1547.37,1503.06,1478.1,1513.19,1480.12,1521.38,1525.15,1548.14,1523.49,1555.55,1500.51,1530.24,1567,1539.91,1539.87,1530.5,1526.24,1476.39,1514.41,1528.59,1483.88,1586.05,1454.73,1490.78,1563.08,1470.05,1520.91,1543.42,1541.17,1567.09,1525.53,1531.73,1524.77,1529.38,1544.96,1584.17,1576.17,1526.61,1540.05,1603.52,1550.63,1547.58,1599.43,1620.36,1560.92,1506.37,1561.22,1548.39,1588.55,1541.78,1549.87,1573.56,1554.35,1544.23,1588.37,1531.31,1586.68,1566.01,1583.63,1606.26,1572.13,1575.27,1553.19,1515.75,1580.32,1607.8,1575.18,1567.88,1595.09,1565.52,1625.24,1555.95,1578.04,1622.58,1512.25,1603.21,1610.31,1591.9,1611.16,1610.92,1613.47,1610.33,1572.94,1559.76,1595.99,1648.66,1602.54,1579.32,1594.43,1550.06,1612.06,1596.71,1650.46,1624.16,1568.64,1606.69,1603.27,1574.34,1597.78,1593.08,1598.76,1606.34,1537.22,1617.86,1644.57,1594.32,1580.65,1595.72,1627.32,1599.11,1588.2,1581.03,1640.02,1608.89,1618.47,1577.29,1592.41,1599.11,1574.6,1612.99,1590.23,1594.31,1585.98,1595.72,1617.59
0.0406177,45.9232,34.3562,886.271,1293.76,1424.31,1489.02,1466.02,1484.32,1504.26,1422.79,1515.59,1428.7,1490.97,1469.15,1473.64,1529.58,1433.95,1483.07,1504.34,1496.19,1463.59,1517.3,1490.72,1410.94,1466.31,1533.94,1492.89,1488.85,1471.44,1473.41,1438.91,1428.46,1503.14,1534.5,1443.35,1462.59,1492.32,1525.4,1491.09,1480.99,1521.35,1428.33,1481.73,1475.98,1501.44,1511.76,1460.85,1488.42,1436.13,1502.5,1525.94,1473.12,1507.95,1476,1532.97,1450.2,1454.17,1477.77,1454.9,1466.93,1454.07,1466.17,1502.68,1450.78,1491.13,1509.19,1508.53,1443.47,1505.94,1463.88,1427.56,1464.55,1491.4,1461.5,1493.69,1474.49,1471.98,1465.64,1506.54,1490.17,1488.72,1463.26,1485.2,1478.66,1489.91,1436.94,1462.03,1462.9,1420.89,1473.74,1477.06,1469.45,1445.39,1468.24,1459.54,1455.01,1446.08,1513.29,1469.61,1460.69,1492.49,1449.17,1428.18,1440.75,1472.58,1484.07,1475.85,1459.97,1440.86,1487.74,1484.24,1444.05,1449.34,1458.67,1462.88,1486.22,1455.77,1421.32,1486.14,1443.6,1489.02,1472.58,1437.15,1469.15,1445.82,1477.66,1464.2,1468.15,1488.33,1456,1475.16,1507.85,1506.97,1498.15,1448.29,1464.4,1536.85,1515.76,1463.52,1478.68,1453.86,1537.13,1497.27,1460,1499.74,1516.99,1501.2,1492.15,1454.93,1488.64,1548.6,1467.09,1555.22,1553.46,1500.23,1542.79,1515.38,1539.3,1542.09,1541.22,1541.27,1491.75,1496.95,1511.28,1461.54,1523.88,1482.73,1482.43,1545.1,1497.66,1539.79,1469.91,1523.19,1550.1,1542.58,1552.05,1554.18,1583.67,1562.78,1565.97,1489.02,1485.91,1520.13,1535.01,1578.45,1501.79,1574.75,1513.38,1583.54,1512.33,1589.55,1546.92,1530.75,1555.66,1572.89,1566.35,1592.39,1541,1587.52,1543.77,1550.25,1599.22,1566.35,1559.52,1540.24,1609.5,1549.17,1538.28,1574.53,1564.59,1588.77,1542.4,1559.4,1594.35,1533.21,1589.39,1599.91,1571.46,1550.31,1578.59,1595.25,1590.03,1543.5,1610.65,1565.9,1636.62,1610.85,1535.03,1544.75,1546.71,1554.56,1545.02,1536.09,1573.72,1558.82,1579.6,1565.33,1567.37,1548.52,1580.74,1618.15,1609.27,1600.26,1543.72,1529.67,1546.78,1587.59,1497.27,1557.84,1517.85
0.0409929,54.3338,25.4637,813.645,1296.6,1398.36,1441.95,1466.3,1435.1,1457.44,1477.86,1434.82,1455.51,1441.31,1461.81,1451.46,1433.25,1443.02,1456.81,1449.81,1462.86,1431.18,1454.92,1455.06,1455.95,1506.71,1473.01,1480.63,1484.53,1446.96,1497.61,1410.03,1459.28,1457.49,1460.26,1476.91,1432.43,1458.69,1481.38,1414.05,1457.21,1489.68,1449.16,1425.66,1434.18,1429.61,1469.72,1461.52,1392.81,1460.32,1461.19,1418.96,1426.9,1417.59,1426.88,1403.79,1497.61,1462.48,1449.82,1445.69,1499.65,1467.29,1456.55,1465.15,1432.81,1427.33,1452.67,1447.26,1441.12,1452.81,1455.4,1469.5,1431.18,1433.99,1438.13,1457.66,1446.58,1483.35,1441.18,1416.47,1459.76,1411.35,1450.58,1478.96,1489.17,1432.99,1473.75,1445.89,1449.49,1485.08,1451.06,1450.36,1406.18,1462.16,1430.19,1478.47,1454.54,1426.18,1510.43,1401.1,1421.5,1476.73,1403.96,1430.42,1397.47,1438.66,1436.44,1470.41,1435.08,1477.43,1450.54,1409.56,1431.79,1471.02,1439.61,1452.49,1432.81,1394.25,1439.21,1457.86,1435.9,1422.87,1474.75,1426.49,1473.23,1458.31,1485.88,1437.07,1445.95,1431.08,1470.4,1446.57,1456.24,1466.28,1488.12,1492.3,1439.14,1525.58,1468.73,1496.85,1433.64,1449.96,1515.58,1443.4,1468.28,1495.01,1434.42,1468.36,1497.32,1454.09,1515.97,1482.39,1516.05,1515.21,1490.1,1454.82,1509.87,1467.21,1473.77,1513.29,1459.15,1470.48,1506.52,1510.82,1528.25,1474.36,1490.15,1480.69,1480.4,1505.08,1533.65,1507.09,1561.5,1504.35,1516.34,1530.57,1515.29,1505.21,1524.64,1491.93,1493.66,1582.73,1559.56,1507.02,1471.62,1585.03,1487.6,1532.03,1558.88,1526.97,1469.49,1548.36,1567.55,1516.06,1551.99,1505.41,1544.36,1533.67,1478.01,1547.77,1524.95,1496.74,1537.06,1525.3,1540.23,1516.43,1554.27,1534.83,1531.6,1515.76,1539.95,1563.66,1506.17,1521.09,1567.76,1560.78,1572.71,1552.06,1535,1547.39,1518.32,1535.11,1532.54,1515.87,1523.77,1481.66,1549.12,1498.64,1534.81,1529.33,1528.98,1542.89,1582.73,1508.05,1564.65,1515.28,1520.93,1542.57,1566.71,1539.9,1538.59,1541.21,1568.12,1547.17,1554.88,1498.26,1545.78,1502.66,1538.21,1549.21,1573.11
0.041368,31.3939,5.43314,801.281,1285.59,1397.1,1464.57,1448.61,1433.52,1427.04,1428.42,1492.38,1370.03,1428.74,1430.19,1417.29,1390.33,1426.66,1438.41,1453.37,1408.51,1454.13,1458.13,1437.46,1419.98,1434.87,1412.46,1454.2,1441.48,1398.86,1445.76,1429.3,1380.06,1409.16,1404.78,1434.49,1452.39,1435.78,1409.91,1390.04,1439.59,1431.18,1384.58,1484.67,1413.76,1440.96,1398.8,1445.38,1421.93,1423.15,1443.92,1366.62,1441.65,1417.67,1427.23,1433.92,1395.26,1413.04,1372.15,1423.65,1397.63,1434.14,1409.85,1415.31,1435.78,1431.13,1395.08,1475.28,1402.15,1410.66,1427.61,1364.4,1406.18,1425.65,1408.18,1416.94,1381.11,1428.31,1427.48,1393.94,1436.41,1419.66,1451.55,1421.81,1394.83,1386.86,1403.98,1421.17,1431.19,1364.36,1435.39,1413.24,1378.42,1439.94,1374.42,1446.73,1386.13,1430,1397.7,1402.42,1449.79,1398.9,1348.05,1417.18,1421.72,1389.19,1394.88,1399.88,1417.26,1429,1493.61,1447.41,1399.28,1410.51,1401.84,1396.35,1396.16,1399.86,1386.19,1379.51,1454.43,1437.32,1457.38,1423.79,1428.68,1374.65,1460.15,1401.88,1427.29,1384.39,1434.91,1476.87,1410.66,1461.86,1434.08,1426.16,1370.26,1379.68,1413.63,1434.08,1422.64,1483.49,1454.8,1400.04,1453.22,1438.18,1454.28,1410.33,1429.62,1450.49,1449.81,1416.08,1471.55,1443.66,1481.27,1455.33,1477.13,1454.05,1421.55,1454.43,1457.75,1430.07,1451.7,1393.14,1462.44,1485.62,1470,1493.13,1427.29,1463.53,1455.03,1467.46,1443.07,1497.3,1460.85,1497.3,1446.66,1488.71,1438.01,1471,1495.02,1418.25,1503.94,1505.58,1491.26,1508.47,1496.44,1487.26,1516.65,1484.29,1476.71,1493.99,1511.03,1470.75,1492.21,1523.56,1498.8,1510.55,1461.37,1537,1501.9,1469.75,1538.47,1513.55,1509.1,1485.89,1536.99,1516.2,1484.4,1478.84,1478.6,1500.52,1473.51,1498.8,1535.26,1507.59,1513.35,1495.22,1484.27,1541.56,1524.69,1530.84,1501.07,1500.41,1498.8,1480.43,1518.24,1509.75,1493.25,1438.84,1532.66,1497.77,1513.29,1474.53,1507.08,1543.51,1528.52,1507.99,1519.82,1453.9,1522.2,1499.1,1531.44,1490.05,1507.47,1514.65,1562.96,1505.01,1478.8,1482.84,1499.56
0.0417432,14.361,15.8464,827.604,1230.96,1367.75,1408,1396.17,1415.99,1365.68,1397.06,1425.84,1404.04,1362.87,1434.08,1436.19,1397.54,1406.38,1404.38,1395.3,1422.27,1393.83,1395.48,1417.73,1380.38,1394.21,1388.25,1414.41,1390.7,1401.02,1377.63,1389.47,1389.76,1433.75,1388.12,1403.06,1378.18,1407.55,1417.34,1403.53,1393.27,1399.35,1411.14,1460.06,1404.69,1393.13,1400.57,1369.57,1444.26,1398.47,1441.23,1417.6,1377.26,1414.53,1458.2,1387.75,1383.86,1381.06,1366.65,1410.78,1384.13,1430.88,1379.77,1406.45,1434.35,1414.46,1390.73,1392.83,1414.08,1376.52,1384.55,1348.2,1343.06,1420.6,1402.85,1421.7,1418.28,1365.31,1395.07,1330.55,1440.1,1341.72,1345.31,1439.29,1390.76,1450.06,1418.41,1371.3,1410.78,1382.77,1415.39,1377.14,1350.28,1435.68,1378.92,1420.77,1365.79,1371.43,1397.28,1379.83,1406.53,1386.02,1422.04,1398.97,1358.31,1404.32,1395.97,1365.64,1435.98,1414.26,1372.46,1374.45,1389.69,1371.24,1400.45,1376.95,1411.22,1404.69,1401.3,1402.34,1409.55,1401.74,1409.47,1393.59,1406.53,1415.63,1381.78,1388.53,1441.97,1406.9,1382.46,1408.28,1411.08,1393.18,1376.17,1384.6,1428.07,1448.95,1419.46,1377.63,1366.86,1447.03,1403.66,1401.49,1431.87,1426.07,1390.7,1405.13,1418.04,1393.2,1381.12,1422.69,1435.37,1510.1,1412.91,1443.07,1420.98,1433.79,1427.68,1480.83,1451.34,1471.22,1427.2,1484.15,1407.04,1426.68,1454.84,1434.69,1432.84,1464.93,1441.69,1472.37,1444.18,1462.99,1457.68,1445,1503.26,1445.83,1439.57,1471.32,1514.88,1427.13,1494.98,1454.9,1498.24,1451.44,1418.95,1452.56,1456.48,1428.68,1450.7,1464.26,1476.31,1457.41,1485.83,1463.59,1478.1,1476.2,1472.07,1544.96,1471.08,1415.63,1514.52,1506.42,1482.56,1463.63,1488.76,1500.53,1511.21,1492.64,1442.61,1502.62,1491.71,1447.57,1486.71,1438.49,1472.38,1473.06,1494.79,1478.44,1484.11,1457.41,1467.06,1466.77,1483.25,1483.96,1490.44,1507.42,1464.49,1484.47,1472.07,1514.15,1527.94,1498.96,1507.27,1507.55,1447.76,1492.56,1479.42,1459.07,1503.01,1488.29,1467.91,1483.01,1430.71,1518.8,1511.46,1466.79,1456.75,1443.07,1459.66
0.0421184,20.0044,33.4402,827.829,1202.95,1384.3,1408.47,1375.95,1359.72,1379.61,1354.05,1421.2,1335.99,1421.11,1374.53,1385.17,1358.77,1393.96,1404.4,1372.52,1414.32,1369.94,1338.92,1417.5,1349.97,1396.09,1384.55,1372.03,1420.21,1408.86,1424.78,1349.08,1393.11,1380.59,1405.14,1430.91,1402.14,1375.58,1407.15,1310.4,1407.36,1409.76,1338.09,1409.49,1378.38,1391.32,1401.03,1391.99,1354.93,1370.3,1376.12,1389.05,1386.46,1372.26,1398.56,1410.69,1369.15,1387.32,1374.69,1325.01,1342.29,1348.56,1404.13,1409.51,1392.55,1381.71,1382.29,1368.63,1377,1379.81,1412.25,1322.79,1392.15,1378.2,1328.57,1432.6,1345.75,1394.5,1356.77,1322.97,1358.6,1359.92,1349.19,1364.82,1373.52,1400.13,1352.25,1394.54,1359.3,1368.78,1390.66,1335.18,1350.86,1375.83,1380.03,1363.04,1374.57,1338.84,1396.18,1334.89,1386.89,1386.4,1314.88,1376.21,1404.18,1377.94,1373.57,1406.87,1382.58,1360.75,1470.18,1368.52,1396.37,1380.79,1356.44,1321.1,1360.45,1394.42,1382.52,1380.69,1409.65,1396.63,1373.43,1334.23,1409.23,1365.62,1363.42,1392.62,1394.59,1389.12,1391.32,1374.57,1396.44,1417.65,1380.2,1353.68,1426.8,1359.49,1360.18,1354.78,1426.58,1370,1381.97,1401.63,1385.98,1383.82,1424.99,1387.57,1397.59,1407.66,1383.32,1398.66,1404.29,1403.2,1371.05,1396.91,1418.59,1432.56,1442.31,1439.2,1407.38,1415.06,1427.74,1402.71,1432.27,1480.68,1437.44,1400.19,1433.12,1414.47,1396.61,1431.66,1382.42,1424.65,1417.79,1424.33,1465.87,1454.26,1396.57,1401.44,1412.76,1412.25,1443.22,1386.77,1394.76,1487.27,1404.47,1469.54,1429.53,1420.81,1447.7,1399.06,1434.11,1454.07,1408.36,1431.99,1453.04,1433.66,1444.85,1414.61,1413.8,1450.47,1450.37,1477.07,1417.72,1448.17,1475.96,1464.5,1438.61,1442.38,1447.7,1397.01,1427.98,1481.83,1451.39,1429.53,1445.48,1438.87,1455.45,1436.15,1447.08,1490.27,1483.72,1412.18,1488.89,1445.78,1437.95,1469.65,1492.13,1450.39,1485.41,1452.78,1455.45,1458.87,1483.73,1477.62,1429.93,1459.8,1452.86,1497.14,1434.24,1463.3,1469.78,1467.32,1476.99,1426.49,1431.16,1431.17,1461.91,1452.59,1422.86
0.0424935,9.12384,19.026,784.262,1171.65,1335.68,1347.06,1399.29,1384.43,1334.06,1354.53,1408.66,1375.93,1390.38,1339.9,1351.8,1325.89,1337.25,1374.31,1385.01,1395.33,1381.75,1373.6,1387.19,1301.01,1343.58,1376.28,1345.05,1303.41,1340.62,1322.67,1325.75,1374.84,1354.56,1343.06,1381.08,1369.2,1375.73,1377.02,1332.83,1377.23,1355.38,1334.11,1361.06,1356.34,1392.7,1357.6,1376.25,1307.51,1376.56,1331.65,1308.55,1377.75,1400.38,1351.21,1328.15,1331,1338.64,1368.73,1352.47,1318.02,1358.57,1375.14,1339.73,1377.18,1348.39,1370,1331.58,1359.35,1391.18,1383.49,1334.49,1371.38,1386.03,1337.24,1359.84,1346.06,1390.84,1354.34,1342.01,1378.95,1361.64,1347.67,1374.32,1370.76,1377.75,1369.8,1371.55,1347.76,1372.63,1382.32,1314.63,1346.36,1364.1,1336.28,1394.94,1353.69,1334.95,1381.21,1339.69,1374.27,1364.98,1352.13,1365.09,1348.82,1344.34,1347.65,1343.77,1277.26,1293.62,1352.69,1347.04,1344.66,1407.49,1314.91,1380.35,1343.1,1319.43,1404.77,1345.59,1360.2,1345.97,1330.83,1348.29,1307.62,1411.26,1337.31,1351.87,1327.65,1333.73,1386.16,1357.67,1363.59,1378.96,1343.67,1338.24,1340.4,1391.54,1364.25,1403.4,1303.99,1389.23,1353.37,1365.13,1397.56,1376.95,1377.56,1399.42,1364.37,1301.94,1425.58,1374.83,1368.05,1362.94,1389.36,1365.15,1354.95,1391.11,1402.11,1379.86,1356.94,1361.9,1385.59,1363.27,1470.32,1355.92,1403.52,1394.15,1365.73,1369.99,1407.63,1453.88,1392.08,1447.51,1399.09,1381.97,1414.07,1398.29,1414.59,1417.22,1408.68,1376.61,1374.96,1428.65,1418.14,1398.32,1414.11,1370.59,1379.79,1414.71,1399.09,1394.91,1382.2,1421.31,1417.26,1413.73,1386.89,1421.51,1432.19,1408.07,1426.21,1407.99,1433.31,1421.03,1394.3,1444.15,1441.73,1413.77,1414.82,1378.35,1352.64,1431.03,1431.44,1377.54,1398.36,1490.05,1440.45,1459.26,1407.43,1420.11,1416.99,1477.22,1426.84,1469.74,1411.95,1413.18,1414.93,1461.28,1420.07,1437.6,1415.52,1451.97,1412.2,1374.85,1439.89,1427.11,1424.49,1411.68,1431.76,1409.5,1417.42,1456.53,1441.84,1429.28,1444.94,1417.42,1396.99,1447.99,1402.92,1413.33,1392.1
0.0428687,13.0036,20.6331,758.73,1187.52,1284.96,1413.6,1369.95,1404.42,1342.59,1356.1,1363.33,1371.15,1370.09,1362.48,1340.86,1354.08,1321.77,1342.18,1360.12,1349.08,1373.03,1359.22,1397.57,1286.58,1361.59,1365.85,1298.76,1308.32,1343.44,1353.23,1291.76,1260.84,1364.91,1344.46,1329.14,1291.66,1310.33,1319.1,1374.59,1330.77,1381.97,1351.61,1323.31,1337.82,1383.19,1351.63,1290.47,1366.21,1370.36,1342.48,1358.26,1310.47,1385.75,1282.19,1290.08,1279,1292.92,1333.53,1325.01,1340.2,1337.16,1360.39,1337.2,1340.14,1310.51,1315.77,1302.9,1324.65,1324.85,1351.76,1360.09,1328.17,1296.6,1354.9,1375.87,1335.53,1328.27,1350.55,1325.41,1379.37,1338.78,1316.26,1351.3,1333.09,1287.45,1293.74,1337.37,1324.65,1292.98,1320.95,1342.71,1302.79,1281.6,1341.22,1335.47,1310.82,1300.07,1321.92,1328.13,1337.11,1326.96,1293.55,1351.51,1327.87,1307.64,1293.34,1336.49,1325.73,1328.25,1323.37,1313.52,1333.07,1356.05,1373.74,1373.47,1341.57,1357.78,1380.75,1336.85,1312.45,1332.21,1316.85,1292.33,1323.68,1313.56,1305.72,1267.99,1332.41,1325.17,1344.33,1316.56,1315.87,1364.55,1372.6,1350.73,1354.76,1388.87,1322.65,1393.4,1298.17,1368.23,1368.66,1341.52,1316.85,1336.31,1320.14,1287.25,1332.85,1327.12,1350.94,1371.16,1361.26,1381.87,1346.48,1313.52,1359.4,1339.54,1319.71,1361.47,1345.24,1401.27,1349.82,1342.89,1390.31,1351.74,1345.71,1367.72,1353.55,1385.64,1343.73,1342.48,1351.77,1375.33,1338.82,1369.66,1358.75,1370.38,1359.15,1368.23,1355.48,1367.58,1351.92,1386.15,1346.6,1396.32,1356.77,1396.66,1379.01,1354.74,1383.4,1388.64,1420.01,1337.44,1407.48,1385.71,1360.16,1383.4,1371.67,1395.19,1409.54,1393.65,1421.26,1399.02,1423.56,1374.19,1376.35,1369.87,1362.06,1433.47,1421.86,1437.37,1384.31,1391.5,1367.22,1377.21,1392.02,1363.71,1370.81,1362.66,1332.32,1416.2,1443.63,1376.85,1389.3,1361.84,1392.97,1411.97,1423.14,1424.41,1378.13,1417.81,1389.21,1377.36,1418.04,1343.07,1365.71,1434.02,1398.84,1394.07,1420.23,1362.97,1393.71,1356.69,1365,1373.18,1392.11,1368.08,1409.81,1378.8,1361.42
0.0432439,31.6834,21.6206,747.79,1101.98,1281.85,1357.82,1333.92,1343.51,1328.16,1304.28,1342.64,1352.51,1337.6,1317.99,1345.64,1376.61,1306.16,1418.97,1332.37,1324.98,1348.34,1337.87,1327.66,1291.82,1311.67,1341.92,1322.96,1279.72,1309.82,1317.05,1330.28,1318.81,1361.33,1305.81,1330.93,1346.7,1255.76,1340.87,1276.35,1311.51,1357.9,1292.09,1324.87,1311.76,1333.81,1304.43,1289.74,1348.34,1320.6,1312.41,1307.12,1320.95,1386.14,1292.88,1350.69,1348.63,1305.75,1329.54,1303.32,1300.15,1313.56,1360.71,1327.47,1306.92,1305.69,1344.65,1262.33,1361.2,1318.46,1344,1319.67,1333.92,1313.7,1286.93,1276.99,1295.25,1289.01,1311.18,1315.41,1295.54,1264.64,1317.8,1339.29,1328.7,1301.03,1306.46,1325.52,1352.32,1286.19,1332.85,1293.9,1320.06,1305.35,1316.18,1319.71,1311.62,1333.46,1311.69,1359.62,1310.26,1331.91,1315.76,1321.37,1311.11,1288.27,1280.87,1345.93,1324.69,1277.66,1318.45,1346.28,1308.44,1330.09,1280,1361.22,1327.52,1305.09,1328.18,1283.43,1280.55,1332.17,1350.34,1293.98,1321.55,1357.36,1325.68,1351.05,1296.4,1344.61,1287.19,1334.31,1320.59,1324.93,1322.73,1295.41,1297.51,1294.27,1270.4,1307.47,1298.45,1343.92,1331.91,1346.86,1265.75,1304.53,1351.67,1289.74,1352.6,1334.59,1388.81,1310.05,1294.08,1306.01,1321.37,1361.55,1288.36,1313.07,1331.22,1324.09,1352.11,1334.24,1368.19,1323.85,1312.77,1351.04,1276.48,1346.62,1323.08,1362.2,1333.92,1337,1305.39,1389.33,1362.49,1328.34,1365.81,1370.24,1393.34,1335.73,1327.05,1353.95,1401.66,1341.11,1342.44,1336.8,1392.06,1317.43,1411.82,1336.63,1366.05,1350.55,1334.6,1339.8,1375.7,1349.9,1376.88,1303.73,1351.61,1395.25,1345.86,1284.54,1336.51,1352.68,1333.28,1351.61,1352.32,1327.41,1350.61,1382.95,1295.64,1368.5,1381.45,1408.16,1388.45,1335.05,1358.94,1366.8,1360.72,1372.01,1379.32,1335.89,1365.84,1392.63,1392.54,1354.3,1391.22,1346.7,1353.66,1373.3,1355.51,1379.12,1358.34,1388.54,1401.4,1384.28,1359.24,1339.93,1340.72,1339.22,1380.81,1429.45,1356.31,1343.88,1392.17,1347.06,1366.48,1377.82,1362.34,1363.28,1368.77
0.043619,30.1475,28.3588,756.901,1135.47,1311.77,1309.05,1260.98,1323.57,1284.37,1290.9,1310.93,1276.03,1291.84,1317.27,1321.1,1320.73,1249.29,1318.16,1290.59,1305.1,1316.03,1328.91,1290.35,1300.33,1287.2,1313.42,1289.12,1331.03,1289.32,1340.69,1277.32,1290.47,1305.36,1312.6,1296.44,1289.98,1349.03,1291.18,1262.06,1331.75,1322.08,1280.89,1279.28,1313.5,1282.01,1309.43,1321.98,1320.52,1292.02,1307.47,1288.08,1303.93,1303.06,1356.5,1286,1291.25,1275.32,1299.37,1327.04,1312.65,1313.91,1266.36,1288.79,1285.73,1299.72,1336.73,1264.32,1304.42,1274.18,1252.91,1282.71,1296.18,1310.53,1279.27,1354.16,1325.76,1297.7,1300.59,1286.84,1296.02,1305.3,1277.4,1265.08,1289.79,1328.01,1281.06,1302.06,1311.85,1296.55,1285.87,1261.88,1299.52,1308.27,1276.66,1263.1,1280.22,1291.57,1291.08,1274.3,1284.67,1292.55,1268.86,1334.4,1275.87,1282.38,1269.36,1292.05,1292.74,1261.89,1292.17,1281.45,1281.22,1273.99,1318.21,1260.05,1324.63,1265.79,1276.74,1281.1,1285.69,1237.42,1289.68,1253.23,1298.52,1289.62,1297.41,1252.18,1286.22,1309.25,1299.37,1249.53,1313.13,1274.46,1280.31,1292.31,1300.43,1289.06,1312.37,1296.2,1257.84,1286.36,1296.8,1328.4,1257.48,1331.48,1316.56,1306.44,1264.8,1298.36,1269.34,1333.3,1281.1,1321.71,1277.17,1278.27,1237.95,1318.39,1317.32,1296.09,1271.63,1312.89,1321.42,1303,1331.55,1313.09,1308.18,1325.94,1241.67,1341.74,1312.61,1346.86,1315.62,1363.17,1319.8,1344.5,1294.17,1356.19,1317.85,1325.36,1332.31,1306.08,1295.77,1345.92,1343.37,1340.26,1362.81,1362.91,1384.84,1313.91,1327.59,1366.39,1327.79,1355.98,1342.95,1302.1,1314.96,1369.32,1379,1323.02,1337.24,1289.27,1353.81,1345.07,1320.46,1338.36,1310.35,1357.47,1351.14,1370.27,1307.77,1355.86,1341.68,1338.42,1354.84,1367.86,1329.36,1340.41,1375.02,1365.02,1363.48,1374.39,1333.02,1390.86,1313.54,1342.81,1367.1,1349.03,1332.66,1323.97,1319.62,1332.13,1299.23,1329.78,1328.52,1362.07,1321.46,1369.96,1334.94,1327.42,1360.35,1358.11,1377.4,1332.44,1337.09,1310.49,1353.15,1323.56,1333.12,1321.28,1334.27
